date,open,high,low,close,amount,volume
2014-11-03,119.99,119.99,119.99,119.99,20.0,0.0
2014-11-04,121.14,121.14,121.14,121.14,40.0,0.0
2014-11-05,121.73,121.73,121.73,121.73,0.0,0.0
2014-11-06,121.53,121.53,121.53,121.53,0.0,0.0
2014-11-07,122.7,122.7,122.7,122.7,0.0,0.0
2014-11-10,123.73,123.73,123.73,123.73,500.0,0.0
2014-11-11,124.04,124.04,124.04,124.04,0.0,0.0
2014-11-12,122.9,122.9,122.9,122.9,0.0,0.0
2014-11-13,122.23,122.23,122.23,122.23,120.0,0.0
2014-11-14,121.14,121.14,121.14,121.14,120.0,0.0
2014-11-17,120.95,120.95,120.95,120.95,0.0,0.0
2014-11-18,122.0,122.0,122.0,122.0,0.0,0.0
2014-11-19,121.85,121.85,121.85,121.85,0.0,0.0
2014-11-20,121.17,121.17,121.17,121.17,30.0,0.0
2014-11-21,121.2,121.2,121.2,121.2,30.0,0.0
2014-11-24,124.66,124.66,124.66,124.66,100.0,0.0
2014-11-25,123.78,123.78,123.78,123.78,200.0,0.0
2014-11-26,123.77,123.77,123.77,123.77,100.0,0.0
2014-11-27,123.76,123.76,123.76,123.76,0.0,0.0
2014-11-28,123.76,123.76,123.76,123.76,0.0,0.0
2014-12-01,124.01,124.01,124.01,124.01,0.0,0.0
2014-12-02,123.23,123.23,123.23,123.23,0.0,0.0
2014-12-03,121.91,121.91,121.91,121.91,100.0,0.0
2014-12-04,121.17,121.17,121.17,121.17,100.0,0.0
2014-12-05,119.05,119.05,119.05,119.05,350.0,0.0
2014-12-08,118.8,118.8,118.8,118.8,0.0,0.0
2014-12-09,119.52,119.52,119.52,119.52,0.0,0.0
2014-12-10,120.31,120.31,120.31,120.31,20.0,0.0
2014-12-11,120.07,120.07,120.07,120.07,70.0,0.0
2014-12-12,119.6,119.6,119.6,119.6,0.0,0.0
2014-12-15,119.08,119.08,119.08,119.08,0.0,0.0
2014-12-16,119.64,119.64,119.64,119.64,0.0,0.0
2014-12-17,119.98,119.98,119.98,119.98,100.0,0.0
2014-12-18,119.49,119.49,119.49,119.49,0.0,0.0
2014-12-19,120.45,120.45,120.45,120.45,0.0,0.0
2014-12-22,120.63,120.63,120.63,120.63,120.0,0.0
2014-12-23,121.5,121.5,121.5,121.5,120.0,0.0
2014-12-24,122.68,122.68,122.68,122.68,0.0,0.0
2014-12-25,122.06,122.06,122.06,122.06,0.0,0.0
2014-12-26,122.01,122.01,122.01,122.01,180.0,0.0
2014-12-29,122.29,122.29,122.29,122.29,100.0,0.0
2014-12-30,122.3,122.3,122.3,122.3,100.0,0.0
2014-12-31,122.31,122.31,122.31,122.31,100.0,0.0
2015-01-04,122.24,122.24,122.24,122.24,0.0,0.0
2015-01-05,122.32,122.32,122.32,122.32,200.0,0.0
2015-01-06,122.13,122.13,122.13,122.13,0.0,0.0
2015-01-07,122.04,122.04,122.04,122.04,50.0,0.0
2015-01-08,122.04,122.04,122.04,122.04,100.0,0.0
2015-01-09,122.18,122.18,122.18,122.18,0.0,0.0
2015-01-12,122.03,122.03,122.03,122.03,0.0,0.0
2015-01-13,123.09,123.09,123.09,123.09,0.0,0.0
2015-01-14,123.93,123.93,123.93,123.93,0.0,0.0
2015-01-15,123.54,123.54,123.54,123.54,0.0,0.0
2015-01-16,124.44,124.44,124.44,124.44,120.0,0.0
2015-01-19,125.01,125.01,125.01,125.01,0.0,0.0
2015-01-20,125.1,125.1,125.1,125.1,0.0,0.0
2015-01-21,125.19,125.19,125.19,125.19,0.0,0.0
2015-01-22,125.51,125.51,125.51,125.51,0.0,0.0
2015-01-23,125.53,125.53,125.53,125.53,0.0,0.0
2015-01-26,125.93,125.93,125.93,125.93,0.0,0.0
2015-01-27,126.01,126.01,126.01,126.01,0.0,0.0
2015-01-28,125.9,125.9,125.9,125.9,0.0,0.0
2015-01-29,125.46,125.46,125.46,125.46,80.0,0.0
2015-01-30,125.33,125.33,125.33,125.33,150.0,0.0
2015-02-02,125.96,125.96,125.96,125.96,0.0,0.0
2015-02-03,126.37,126.37,126.37,126.37,0.0,0.0
2015-02-04,126.27,126.27,126.27,126.27,0.0,0.0
2015-02-05,127.45,127.45,127.45,127.45,0.0,0.0
2015-02-06,126.85,126.85,126.85,126.85,0.0,0.0
2015-02-09,127.07,127.07,127.07,127.07,0.0,0.0
2015-02-10,126.95,126.95,126.95,126.95,0.0,0.0
2015-02-11,127.67,127.67,127.67,127.67,0.0,0.0
2015-02-12,127.74,127.74,127.74,127.74,0.0,0.0
2015-02-13,127.63,127.63,127.63,127.63,45.0,0.0
2015-02-15,127.6,127.6,127.6,127.6,0.0,0.0
2015-02-16,128.13,128.13,128.13,128.13,0.0,0.0
2015-02-17,128.14,128.14,128.14,128.14,0.0,0.0
2015-02-25,128.01,128.01,128.01,128.01,0.0,0.0
2015-02-26,127.9,127.9,127.9,127.9,0.0,0.0
2015-02-27,127.62,127.62,127.62,127.62,130.0,0.0
2015-02-28,127.88,127.88,127.88,127.88,0.0,0.0
2015-03-02,127.34,127.34,127.34,127.34,0.0,0.0
2015-03-03,127.06,127.06,127.06,127.06,0.0,0.0
2015-03-04,127.39,127.39,127.39,127.39,0.0,0.0
2015-03-05,126.36,126.36,126.36,126.36,350.0,0.0
2015-03-06,125.62,125.62,125.62,125.62,0.0,0.0
2015-03-09,125.33,125.33,125.33,125.33,50.0,0.0
2015-03-10,124.73,124.73,124.73,124.73,0.0,0.0
2015-03-11,126.26,126.26,126.26,126.26,0.0,0.0
2015-03-12,126.38,126.38,126.38,126.38,0.0,0.0
2015-03-13,125.47,125.47,125.47,125.47,0.0,0.0
2015-03-16,124.68,124.68,124.68,124.68,0.0,0.0
2015-03-17,124.43,124.43,124.43,124.43,0.0,0.0
2015-03-18,124.27,124.27,124.27,124.27,0.0,0.0
2015-03-19,123.54,123.54,123.54,123.54,0.0,0.0
2015-03-20,124.0,124.0,124.0,124.0,110.0,0.0
2015-03-23,124.06,124.06,124.06,124.06,70.0,0.0
2015-03-24,123.87,123.87,123.87,123.87,0.0,0.0
2015-03-25,123.5,123.5,123.5,123.5,0.0,0.0
2015-03-26,122.76,122.76,122.76,122.76,0.0,0.0
2015-03-27,122.18,122.18,122.18,122.18,0.0,0.0
2015-03-30,121.85,121.85,121.85,121.85,50.0,0.0
2015-03-31,121.5,121.5,121.5,121.5,0.0,0.0
2015-04-01,122.45,122.45,122.45,122.45,0.0,0.0
2015-04-02,123.54,123.54,123.54,123.54,0.0,0.0
2015-04-03,123.0,123.0,123.0,123.0,0.0,0.0
2015-04-07,122.54,122.54,122.54,122.54,0.0,0.0
2015-04-08,120.74,120.74,120.74,120.74,0.0,0.0
2015-04-09,120.44,120.44,120.44,120.44,0.0,0.0
2015-04-10,120.46,120.46,120.46,120.46,190.0,0.0
2015-04-13,120.47,120.47,120.47,120.47,380.0,0.0
2015-04-14,121.29,121.29,121.29,121.29,0.0,0.0
2015-04-15,121.7,121.7,121.7,121.7,100.0,0.0
2015-04-16,122.43,122.43,122.43,122.43,0.0,0.0
2015-04-17,122.39,122.39,122.39,122.39,100.0,0.0
2015-04-20,124.52,124.52,124.52,124.52,0.0,0.0
2015-04-21,124.84,124.84,124.84,124.84,0.0,0.0
2015-04-22,124.74,124.74,124.74,124.74,200.0,0.0
2015-04-23,124.68,124.68,124.68,124.68,0.0,0.0
2015-04-24,122.94,122.94,122.94,122.94,0.0,0.0
2015-04-27,122.95,122.95,122.95,122.95,0.0,0.0
2015-04-28,123.25,123.25,123.25,123.25,0.0,0.0
2015-04-29,123.34,123.34,123.34,123.34,0.0,0.0
2015-04-30,124.17,124.17,124.17,124.17,300.0,0.0
2015-05-04,123.6,123.6,123.6,123.6,0.0,0.0
2015-05-05,123.22,123.22,123.22,123.22,0.0,0.0
2015-05-06,122.32,122.32,122.32,122.32,0.0,0.0
2015-05-07,122.5,122.5,122.5,122.5,0.0,0.0
2015-05-08,123.87,123.87,123.87,123.87,0.0,0.0
2015-05-11,123.82,123.82,123.82,123.82,0.0,0.0
2015-05-12,123.7,123.7,123.7,123.7,0.0,0.0
2015-05-13,123.57,123.57,123.57,123.57,80.0,0.0
2015-05-14,123.92,123.92,123.92,123.92,0.0,0.0
2015-05-15,124.02,124.02,124.02,124.02,0.0,0.0
2015-05-18,124.16,124.16,124.16,124.16,340.0,0.0
2015-05-19,124.21,124.21,124.21,124.21,200.0,0.0
2015-05-20,124.2,124.2,124.2,124.2,430.0,0.0
2015-05-21,124.54,124.54,124.54,124.54,0.0,0.0
2015-05-22,125.18,125.18,125.18,125.18,30.0,0.0
2015-05-25,126.14,126.14,126.14,126.14,0.0,0.0
2015-05-26,126.58,126.58,126.58,126.58,0.0,0.0
2015-05-27,126.25,126.25,126.25,126.25,500.0,0.0
2015-05-28,126.53,126.53,126.53,126.53,500.0,0.0
2015-05-29,126.38,126.38,126.38,126.38,0.0,0.0
2015-06-01,126.08,126.08,126.08,126.08,620.0,0.0
2015-06-02,126.04,126.04,126.04,126.04,0.0,0.0
2015-06-03,126.37,126.37,126.37,126.37,0.0,0.0
2015-06-04,126.71,126.71,126.71,126.71,0.0,0.0
2015-06-05,126.92,126.92,126.92,126.92,0.0,0.0
2015-06-08,126.67,126.67,126.67,126.67,0.0,0.0
2015-06-09,126.69,126.69,126.69,126.69,0.0,0.0
2015-06-10,125.96,125.96,125.96,125.96,200.0,0.0
2015-06-11,125.42,125.42,125.42,125.42,460.0,0.0
2015-06-12,125.48,125.48,125.48,125.48,2160.0,0.0
2015-06-15,124.58,124.58,124.58,124.58,0.0,0.0
2015-06-16,125.74,125.74,125.74,125.74,0.0,0.0
2015-06-17,126.02,126.02,126.02,126.02,0.0,0.0
2015-06-18,126.68,126.68,126.68,126.68,100.0,0.0
2015-06-19,126.5,126.5,126.5,126.5,0.0,0.0
2015-06-23,126.1,126.1,126.1,126.1,0.0,0.0
2015-06-24,126.06,126.06,126.06,126.06,0.0,0.0
2015-06-25,126.2,126.2,126.2,126.2,200.0,0.0
2015-06-26,126.11,126.11,126.11,126.11,400.0,0.0
2015-06-29,126.25,126.25,126.25,126.25,400.0,0.0
2015-06-30,126.51,126.51,126.51,126.51,600.0,0.0
2015-07-01,126.03,126.03,126.03,126.03,500.0,0.0
2015-07-02,126.15,126.15,126.15,126.15,400.0,0.0
2015-07-03,126.17,126.17,126.17,126.17,450.0,0.0
2015-07-06,127.75,127.75,127.75,127.75,500.0,0.0
2015-07-07,128.89,128.89,128.89,128.89,400.0,0.0
2015-07-08,129.02,129.02,129.02,129.02,200.0,0.0
2015-07-09,128.93,128.93,128.93,128.93,0.0,0.0
2015-07-10,127.86,127.86,127.86,127.86,100.0,0.0
2015-07-13,128.47,128.47,128.47,128.47,0.0,0.0
2015-07-14,128.47,128.47,128.47,128.47,0.0,0.0
2015-07-15,128.56,128.56,128.56,128.56,0.0,0.0
2015-07-16,129.04,129.04,129.04,129.04,0.0,0.0
2015-07-17,129.66,129.66,129.66,129.66,0.0,0.0
2015-07-20,129.32,129.32,129.32,129.32,0.0,0.0
2015-07-21,128.91,128.91,128.91,128.91,0.0,0.0
2015-07-22,129.07,129.07,129.07,129.07,0.0,0.0
2015-07-23,129.08,129.08,129.08,129.08,0.0,0.0
2015-07-24,129.69,129.69,129.69,129.69,0.0,0.0
2015-07-27,129.73,129.73,129.73,129.73,120.0,0.0
2015-07-28,130.14,130.14,130.14,130.14,120.0,0.0
2015-07-29,130.38,130.38,130.38,130.38,0.0,0.0
2015-07-30,130.19,130.19,130.19,130.19,50.0,0.0
2015-07-31,129.47,129.47,129.47,129.47,0.0,0.0
2015-08-03,129.61,129.61,129.61,129.61,2110.0,0.0
2015-08-04,129.48,129.48,129.48,129.48,0.0,0.0
2015-08-05,129.06,129.06,129.06,129.06,950.0,0.0
2015-08-06,129.28,129.28,129.28,129.28,0.0,0.0
2015-08-07,129.4,129.4,129.4,129.4,0.0,0.0
2015-08-10,129.01,129.01,129.01,129.01,0.0,0.0
2015-08-11,128.87,128.87,128.87,128.87,0.0,0.0
2015-08-12,128.61,128.61,128.61,128.61,200.0,0.0
2015-08-13,129.11,129.11,129.11,129.11,0.0,0.0
2015-08-14,129.33,129.33,129.33,129.33,0.0,0.0
2015-08-17,129.12,129.12,129.12,129.12,0.0,0.0
2015-08-18,129.22,129.22,129.22,129.22,0.0,0.0
2015-08-19,129.09,129.09,129.09,129.09,0.0,0.0
2015-08-20,128.81,128.81,128.81,128.81,20.0,0.0
2015-08-21,129.03,129.03,129.03,129.03,0.0,0.0
2015-08-24,129.59,129.59,129.59,129.59,0.0,0.0
2015-08-25,129.86,129.86,129.86,129.86,0.0,0.0
2015-08-26,130.29,130.29,130.29,130.29,50.0,0.0
2015-08-27,131.12,131.12,131.12,131.12,130.0,0.0
2015-08-28,131.34,131.34,131.34,131.34,100.0,0.0
2015-08-31,132.57,132.57,132.57,132.57,50.0,0.0
2015-09-01,132.64,132.64,132.64,132.64,10.0,0.0
2015-09-02,132.58,132.58,132.58,132.58,0.0,0.0
2015-09-06,132.22,132.22,132.22,132.22,0.0,0.0
2015-09-07,131.7,131.7,131.7,131.7,0.0,0.0
2015-09-08,131.86,131.86,131.86,131.86,160.0,0.0
2015-09-09,132.12,132.12,132.12,132.12,40.0,0.0
2015-09-10,132.2,132.2,132.2,132.2,80.0,0.0
2015-09-11,132.35,132.35,132.35,132.35,80.0,0.0
2015-09-14,132.59,132.59,132.59,132.59,80.0,0.0
2015-09-15,133.01,133.01,133.01,133.01,80.0,0.0
2015-09-16,132.59,132.59,132.59,132.59,80.0,0.0
2015-09-17,132.72,132.72,132.72,132.72,120.0,0.0
2015-09-18,133.04,133.04,133.04,133.04,60.0,0.0
2015-09-21,132.32,132.32,132.32,132.32,0.0,0.0
2015-09-22,131.65,131.65,131.65,131.65,0.0,0.0
2015-09-23,131.41,131.41,131.41,131.41,0.0,0.0
2015-09-24,131.29,131.29,131.29,131.29,130.0,0.0
2015-09-25,131.25,131.25,131.25,131.25,280.0,0.0
2015-09-28,131.69,131.69,131.69,131.69,0.0,0.0
2015-09-29,131.18,131.18,131.18,131.18,0.0,0.0
2015-09-30,131.4,131.4,131.4,131.4,0.0,0.0
2015-10-08,131.41,131.41,131.41,131.41,0.0,0.0
2015-10-09,132.5,132.5,132.5,132.5,0.0,0.0
2015-10-10,132.23,132.23,132.23,132.23,0.0,0.0
2015-10-12,131.84,131.84,131.84,131.84,0.0,0.0
2015-10-13,131.54,131.54,131.54,131.54,0.0,0.0
2015-10-14,132.82,132.82,132.82,132.82,0.0,0.0
2015-10-15,132.93,132.93,132.93,132.93,0.0,0.0
2015-10-16,131.89,131.89,131.89,131.89,100.0,0.0
2015-10-19,132.91,132.91,132.91,132.91,0.0,0.0
2015-10-20,133.86,133.86,133.86,133.86,30.0,0.0
2015-10-21,133.87,133.87,133.87,133.87,0.0,0.0
2015-10-22,133.88,133.88,133.88,133.88,0.0,0.0
2015-10-23,133.43,133.43,133.43,133.43,0.0,0.0
2015-10-26,133.91,133.91,133.91,133.91,0.0,0.0
2015-10-27,134.79,134.79,134.79,134.79,0.0,0.0
2015-10-28,134.65,134.65,134.65,134.65,0.0,0.0
2015-10-29,134.17,134.17,134.17,134.17,0.0,0.0
2015-10-30,133.98,133.98,133.98,133.98,3000.0,0.0
2015-11-02,134.17,134.17,134.17,134.17,3000.0,0.0
2015-11-03,133.57,133.57,133.57,133.57,0.0,0.0
2015-11-04,132.39,132.39,132.39,132.39,0.0,0.0
2015-11-05,132.83,132.83,132.83,132.83,0.0,0.0
2015-11-06,133.37,133.37,133.37,133.37,0.0,0.0
2015-11-09,131.58,131.58,131.58,131.58,0.0,0.0
2015-11-10,131.8,131.8,131.8,131.8,0.0,0.0
2015-11-11,132.88,132.88,132.88,132.88,0.0,0.0
2015-11-12,132.63,132.63,132.63,132.63,200.0,0.0
2015-11-13,132.86,132.86,132.86,132.86,0.0,0.0
2015-11-16,132.69,132.69,132.69,132.69,0.0,0.0
2015-11-17,132.92,132.92,132.92,132.92,0.0,0.0
2015-11-18,132.61,132.61,132.61,132.61,0.0,0.0
2015-11-19,132.62,132.62,132.62,132.62,200.0,0.0
2015-11-20,132.51,132.51,132.51,132.51,200.0,0.0
2015-11-23,132.47,132.47,132.47,132.47,0.0,0.0
2015-11-24,132.96,132.96,132.96,132.96,0.0,0.0
2015-11-25,133.47,133.47,133.47,133.47,0.0,0.0
2015-11-26,132.99,132.99,132.99,132.99,200.0,0.0
2015-11-27,132.79,132.79,132.79,132.79,400.0,0.0
2015-11-30,133.28,133.28,133.28,133.28,0.0,0.0
2015-12-01,133.08,133.08,133.08,133.08,0.0,0.0
2015-12-02,133.23,133.23,133.23,133.23,0.0,0.0
2015-12-03,133.56,133.56,133.56,133.56,100.0,0.0
2015-12-04,133.66,133.66,133.66,133.66,0.0,0.0
2015-12-07,133.68,133.68,133.68,133.68,100.0,0.0
2015-12-08,134.26,134.26,134.26,134.26,0.0,0.0
2015-12-09,134.35,134.35,134.35,134.35,50.0,0.0
2015-12-10,134.25,134.25,134.25,134.25,0.0,0.0
2015-12-11,134.45,134.45,134.45,134.45,0.0,0.0
2015-12-14,133.67,133.67,133.67,133.67,0.0,0.0
2015-12-15,134.02,134.02,134.02,134.02,0.0,0.0
2015-12-16,134.35,134.35,134.35,134.35,0.0,0.0
2015-12-17,134.69,134.69,134.69,134.69,0.0,0.0
2015-12-18,135.37,135.37,135.37,135.37,0.0,0.0
2015-12-21,136.04,136.04,136.04,136.04,0.0,0.0
2015-12-22,136.5,136.5,136.5,136.5,0.0,0.0
2015-12-23,136.84,136.84,136.84,136.84,0.0,0.0
2015-12-24,137.85,137.85,137.85,137.85,0.0,0.0
2015-12-25,137.76,137.76,137.76,137.76,0.0,0.0
2015-12-28,138.03,138.03,138.03,138.03,0.0,0.0
2015-12-29,137.82,137.82,137.82,137.82,0.0,0.0
2015-12-30,138.17,138.17,138.17,138.17,0.0,0.0
2015-12-31,138.26,138.26,138.26,138.26,0.0,0.0
2016-01-04,138.04,138.04,138.04,138.04,0.0,0.0
2016-01-05,137.61,137.61,137.61,137.61,0.0,0.0
2016-01-06,138.36,138.36,138.36,138.36,0.0,0.0
2016-01-07,139.2,139.2,139.2,139.2,450.0,0.0
2016-01-08,139.69,139.69,139.69,139.69,310.0,0.0
2016-01-11,140.11,140.11,140.11,140.11,60.0,0.0
2016-01-12,141.08,141.08,141.08,141.08,0.0,0.0
2016-01-13,142.83,142.83,142.83,142.83,0.0,0.0
2016-01-14,142.18,142.18,142.18,142.18,0.0,0.0
2016-01-15,142.31,142.31,142.31,142.31,0.0,0.0
2016-01-18,141.63,141.63,141.63,141.63,0.0,0.0
2016-01-19,141.18,141.18,141.18,141.18,0.0,0.0
2016-01-20,140.85,140.85,140.85,140.85,0.0,0.0
2016-01-21,141.33,141.33,141.33,141.33,0.0,0.0
2016-01-22,141.75,141.75,141.75,141.75,0.0,0.0
2016-01-25,139.81,139.81,139.81,139.81,0.0,0.0
2016-01-26,139.96,139.96,139.96,139.96,20.0,0.0
2016-01-27,139.05,139.05,139.05,139.05,0.0,0.0
2016-01-28,139.32,139.32,139.32,139.32,0.0,0.0
2016-01-29,140.3,140.3,140.3,140.3,0.0,0.0
2016-02-01,140.46,140.46,140.46,140.46,0.0,0.0
2016-02-02,139.45,139.45,139.45,139.45,0.0,0.0
2016-02-03,139.21,139.21,139.21,139.21,0.0,0.0
2016-02-04,140.61,140.61,140.61,140.61,0.0,0.0
2016-02-05,140.64,140.64,140.64,140.64,60.0,0.0
2016-02-06,140.64,140.64,140.64,140.64,0.0,0.0
2016-02-14,141.49,141.49,141.49,141.49,0.0,0.0
2016-02-15,141.15,141.15,141.15,141.15,0.0,0.0
2016-02-16,141.15,141.15,141.15,141.15,0.0,0.0
2016-02-17,141.4,141.4,141.4,141.4,0.0,0.0
2016-02-18,141.41,141.41,141.41,141.41,0.0,0.0
2016-02-19,141.63,141.63,141.63,141.63,0.0,0.0
2016-02-22,141.6,141.6,141.6,141.6,40.0,0.0
2016-02-23,141.56,141.56,141.56,141.56,0.0,0.0
2016-02-24,141.05,141.05,141.05,141.05,0.0,0.0
2016-02-25,140.48,140.48,140.48,140.48,60.0,0.0
2016-02-26,141.01,141.01,141.01,141.01,0.0,0.0
2016-02-29,141.4,141.4,141.4,141.4,0.0,0.0
2016-03-01,141.77,141.77,141.77,141.77,0.0,0.0
2016-03-02,142.07,142.07,142.07,142.07,40.0,0.0
2016-03-03,142.19,142.19,142.19,142.19,0.0,0.0
2016-03-04,142.33,142.33,142.33,142.33,60.0,0.0
2016-03-07,141.54,141.54,141.54,141.54,60.0,0.0
2016-03-08,141.6,141.6,141.6,141.6,80.0,0.0
2016-03-09,142.52,142.52,142.52,142.52,150.0,0.0
2016-03-10,143.28,143.28,143.28,143.28,150.0,0.0
2016-03-11,142.65,142.65,142.65,142.65,0.0,0.0
2016-03-14,142.88,142.88,142.88,142.88,180.0,0.0
2016-03-15,143.09,143.09,143.09,143.09,0.0,0.0
2016-03-16,143.95,143.95,143.95,143.95,20.0,0.0
2016-03-17,144.26,144.26,144.26,144.26,0.0,0.0
2016-03-18,144.49,144.49,144.49,144.49,350.0,0.0
2016-03-21,145.14,145.14,145.14,145.14,100.0,0.0
2016-03-22,145.02,145.02,145.02,145.02,100.0,0.0
2016-03-23,145.07,145.07,145.07,145.07,40.0,0.0
2016-03-24,145.05,145.05,145.05,145.05,0.0,0.0
2016-03-25,145.41,145.41,145.41,145.41,0.0,0.0
2016-03-28,145.63,145.63,145.63,145.63,780.0,0.0
2016-03-29,145.71,145.71,145.71,145.71,1220.0,0.0
2016-03-30,146.25,146.25,146.25,146.25,400.0,0.0
2016-03-31,146.36,146.36,146.36,146.36,900.0,0.0
2016-04-01,146.3,146.3,146.3,146.3,400.0,0.0
2016-04-05,145.77,145.77,145.77,145.77,400.0,0.0
2016-04-06,145.64,145.64,145.64,145.64,1160.0,0.0
2016-04-07,144.88,144.88,144.88,144.88,600.0,0.0
2016-04-08,144.94,144.94,144.94,144.94,400.0,0.0
2016-04-11,144.95,144.95,144.95,144.95,400.0,0.0
2016-04-12,145.23,145.23,145.23,145.23,400.0,0.0
2016-04-13,144.8,144.8,144.8,144.8,400.0,0.0
2016-04-14,144.9,144.9,144.9,144.9,400.0,0.0
2016-04-15,145.37,145.37,145.37,145.37,400.0,0.0
2016-04-18,145.64,145.64,145.64,145.64,400.0,0.0
2016-04-19,145.63,145.63,145.63,145.63,600.0,0.0
2016-04-20,145.2,145.2,145.2,145.2,600.0,0.0
2016-04-21,145.35,145.35,145.35,145.35,400.0,0.0
2016-04-22,143.74,143.74,143.74,143.74,0.0,0.0
2016-04-25,142.29,142.29,142.29,142.29,0.0,0.0
2016-04-26,142.67,142.67,142.67,142.67,0.0,0.0
2016-04-27,142.9,142.9,142.9,142.9,0.0,0.0
2016-04-28,143.28,143.28,143.28,143.28,100.0,0.0
2016-04-29,143.32,143.32,143.32,143.32,0.0,0.0
2016-05-03,143.11,143.11,143.11,143.11,260.0,0.0
2016-05-04,142.61,142.61,142.61,142.61,200.0,0.0
2016-05-05,142.5,142.5,142.5,142.5,770.0,0.0
2016-05-06,142.65,142.65,142.65,142.65,940.0,0.0
2016-05-09,143.19,143.19,143.19,143.19,0.0,0.0
2016-05-10,142.76,142.76,142.76,142.76,0.0,0.0
2016-05-11,142.73,142.73,142.73,142.73,0.0,0.0
2016-05-12,143.01,143.01,143.01,143.01,0.0,0.0
2016-05-13,142.92,142.92,142.92,142.92,0.0,0.0
2016-05-16,142.4,142.4,142.4,142.4,0.0,0.0
2016-05-17,142.34,142.34,142.34,142.34,30.0,0.0
2016-05-18,142.33,142.33,142.33,142.33,820.0,0.0
2016-05-19,142.21,142.21,142.21,142.21,210.0,0.0
2016-05-20,142.02,142.02,142.02,142.02,0.0,0.0
2016-05-23,141.69,141.69,141.69,141.69,0.0,0.0
2016-05-24,142.21,142.21,142.21,142.21,0.0,0.0
2016-05-25,142.1,142.1,142.1,142.1,200.0,0.0
2016-05-26,142.1,142.1,142.1,142.1,0.0,0.0
2016-05-27,142.08,142.08,142.08,142.08,0.0,0.0
2016-05-30,142.15,142.15,142.15,142.15,200.0,0.0
2016-05-31,141.91,141.91,141.91,141.91,200.0,0.0
2016-06-01,141.86,141.86,141.86,141.86,150.0,0.0
2016-06-02,141.71,141.71,141.71,141.71,0.0,0.0
2016-06-03,142.07,142.07,142.07,142.07,500.0,0.0
2016-06-06,142.4,142.4,142.4,142.4,0.0,0.0
2016-06-07,142.35,142.35,142.35,142.35,0.0,0.0
2016-06-08,142.35,142.35,142.35,142.35,0.0,0.0
2016-06-12,142.6,142.6,142.6,142.6,0.0,0.0
2016-06-13,142.79,142.79,142.79,142.79,0.0,0.0
2016-06-14,143.51,143.51,143.51,143.51,40.0,0.0
2016-06-15,143.66,143.66,143.66,143.66,40.0,0.0
2016-06-16,144.07,144.07,144.07,144.07,200.0,0.0
2016-06-17,144.27,144.27,144.27,144.27,0.0,0.0
2016-06-20,144.18,144.18,144.18,144.18,100.0,0.0
2016-06-21,144.23,144.23,144.23,144.23,0.0,0.0
2016-06-22,144.47,144.47,144.47,144.47,150.0,0.0
2016-06-23,144.26,144.26,144.26,144.26,150.0,0.0
2016-06-24,143.3,143.3,143.3,143.3,300.0,0.0
2016-06-27,142.99,142.99,142.99,142.99,0.0,0.0
2016-06-28,143.09,143.09,143.09,143.09,0.0,0.0
2016-06-29,142.83,142.83,142.83,142.83,8380.0,0.0
2016-06-30,143.03,143.03,143.03,143.03,1680.0,0.0
2016-07-01,143.26,143.26,143.26,143.26,1250.0,0.0
2016-07-04,143.28,143.28,143.28,143.28,910.0,0.0
2016-07-05,143.41,143.41,143.41,143.41,1080.0,0.0
2016-07-06,143.35,143.35,143.35,143.35,1670.0,0.0
2016-07-07,143.82,143.82,143.82,143.82,800.0,0.0
2016-07-08,144.02,144.02,144.02,144.02,960.0,0.0
2016-07-11,144.7,144.7,144.7,144.7,370.0,0.0
2016-07-12,144.55,144.55,144.55,144.55,650.0,0.0
2016-07-13,144.27,144.27,144.27,144.27,1230.0,0.0
2016-07-14,144.29,144.29,144.29,144.29,900.0,0.0
2016-07-15,144.42,144.42,144.42,144.42,250.0,0.0
2016-07-18,144.63,144.63,144.63,144.63,480.0,0.0
2016-07-19,144.87,144.87,144.87,144.87,530.0,0.0
2016-07-20,146.21,146.21,146.21,146.21,620.0,0.0
2016-07-21,147.97,147.97,147.97,147.97,990.0,0.0
2016-07-22,146.92,146.92,146.92,146.92,680.0,0.0
2016-07-25,146.39,146.39,146.39,146.39,1320.0,0.0
2016-07-26,146.6,146.6,146.6,146.6,580.0,0.0
2016-07-27,147.27,147.27,147.27,147.27,21780.0,0.0
2016-07-28,147.59,147.59,147.59,147.59,5610.0,0.0
2016-07-29,148.15,148.15,148.15,148.15,5130.0,0.0
2016-08-01,148.29,148.29,148.29,148.29,4560.0,0.0
2016-08-02,148.25,148.25,148.25,148.25,3180.0,0.0
2016-08-03,148.23,148.23,148.23,148.23,2840.0,0.0
2016-08-04,148.24,148.24,148.24,148.24,2370.0,0.0
2016-08-05,148.48,148.48,148.48,148.48,2070.0,0.0
2016-08-08,149.24,149.24,149.24,149.24,1790.0,0.0
2016-08-09,150.45,150.45,150.45,150.45,2730.0,0.0
2016-08-10,150.72,150.72,150.72,150.72,2910.0,0.0
2016-08-11,150.95,150.95,150.95,150.95,3550.0,0.0
2016-08-12,152.12,152.12,152.12,152.12,2830.0,0.0
2016-08-15,153.13,153.13,153.13,153.13,5050.0,0.0
2016-08-16,152.43,152.43,152.43,152.43,7870.0,0.0
2016-08-17,151.86,151.86,151.86,151.86,4460.0,0.0
2016-08-18,151.96,151.96,151.96,151.96,5550.0,0.0
